5.599992 15.679956 0.000000 
5.639992 15.904757 0.000000 
5.679992 16.131155 0.000000 
5.719992 16.359156 0.000000 
5.759992 16.588755 0.000000 
5.799992 16.819954 0.000000 
5.839992 17.052753 0.000000 
5.879992 17.287153 0.000000 
5.919992 17.523153 0.000000 
5.959992 17.760752 0.000000 
5.999992 17.999952 0.000000 
6.039992 18.240751 0.000000 
6.079992 18.483150 0.000000 
6.119992 18.727150 0.000000 
6.159992 18.972750 0.000000 
6.199992 19.219948 0.000000 
6.239992 19.468748 0.000000 
6.279992 19.719147 0.000000 
6.319992 19.971148 0.000000 
6.359992 20.224747 0.000000 
6.399992 20.479946 0.000000 
6.439991 20.736746 0.000000 
6.479991 20.995144 0.000000 
6.519991 21.255144 0.000000 
6.559991 21.516743 0.000000 
6.599991 21.779943 0.000000 
6.639991 22.044743 0.000000 
6.679991 22.311142 0.000000 
6.719991 22.579142 0.000000 
6.759991 22.848740 0.000000 
6.799991 23.119940 0.000000 
6.839991 23.392738 0.000000 
6.879991 23.667139 0.000000 
6.919991 23.943138 0.000000 
6.959991 24.220737 0.000000 
6.999991 24.499937 0.000000 
7.039991 24.780735 0.000000 
7.079991 25.063135 0.000000 
7.119991 25.347136 0.000000 
7.159991 25.632734 0.000000 
7.199991 25.919933 0.000000 
7.239991 26.208733 0.000000 
7.279991 26.499132 0.000000 
7.319991 26.791132 0.000000 
7.359991 27.084730 0.000000 
7.399991 27.379930 0.000000 
7.439991 27.676729 0.000000 
7.479990 27.975128 0.000000 
7.519990 28.275127 0.000000 
7.559990 28.576727 0.000000 
7.599990 28.879927 0.000000 
7.639990 29.184727 0.000000 
7.679990 29.491125 0.000000 
7.719990 29.799126 0.000000 
7.759990 30.108725 0.000000 
7.799990 30.419924 0.000000 
7.839990 30.732723 0.000000 
7.879990 31.047121 0.000000 
7.919990 31.363121 0.000000 
7.959990 31.680721 0.000000 
7.999990 31.999920 0.000000 
8.039990 32.320724 0.000000 
8.079990 32.643124 0.000000 
8.119990 32.967121 0.000000 
8.159990 33.292721 0.000000 
8.199990 33.619919 0.000000 
8.239990 33.948719 0.000000 
8.279990 34.279118 0.000000 
8.319990 34.611118 0.000000 
8.359990 34.944717 0.000000 
8.399990 35.279915 0.000000 
8.439990 35.616714 0.000000 
8.479990 35.955116 0.000000 
8.519990 36.295116 0.000000 
8.559990 36.636715 0.000000 
8.599990 36.979912 0.000000 
8.639990 37.324711 0.000000 
8.679990 37.671112 0.000000 
8.719990 38.019112 0.000000 
8.759990 38.368710 0.000000 
8.799990 38.719910 0.000000 
8.839990 39.072708 0.000000 
8.879990 39.427109 0.000000 
8.919990 39.783108 0.000000 
8.959990 40.140705 0.000000 
8.999990 40.499905 0.000000 
9.039989 40.860706 0.000000 
9.079989 41.223103 0.000000 
9.119989 41.587105 0.000000 
9.159989 41.952702 0.000000 
9.199989 42.319901 0.000000 
9.239989 42.688702 0.000000 
9.279989 43.059101 0.000000 
9.319989 43.431099 0.000000 
9.359989 43.804699 0.000000 
9.399989 44.179897 0.000000 
9.439989 44.556698 0.000000 
9.479989 44.935097 0.000000 
9.519989 45.315094 0.000000 
9.559989 45.696693 0.000000 
9.599989 46.079895 0.000000 
9.639989 46.464691 0.000000 
9.679989 46.851093 0.000000 
9.719989 47.239090 0.000000 
9.759989 47.628689 0.000000 
9.799989 48.019890 0.000000 
9.839989 48.412689 0.000000 
9.879989 48.807087 0.000000 
9.919989 49.203087 0.000000 
9.959989 49.600685 0.000000 
9.999989 49.999886 0.000000 
10.039989 50.400684 0.000000 
10.079988 50.803085 0.000000 
10.119988 51.207085 0.000000 
10.159988 51.612682 0.000000 
10.199988 52.019882 0.000000 
10.239988 52.428680 0.000000 
